,Number of axles,Tollplaza id,Tollplaza code
8711,2,4653,PC1CE4935
8712,4,4897,PCAB2FA02
8713,2,4560,PC5030572
8714,2,4304,PC89FB76E
8715,2,4976,PC5149039
8716,4,4357,PC434FA62
8717,2,4242,PCECC4DE2
8718,2,4631,PCFFF6463
8719,2,4476,PC439FA2D
8720,2,4474,PCFEAE55E
8721,2,4126,PC74CE451
8722,2,4039,PC73BE1E2
8723,2,4784,PCDB42B34
8724,2,4223,PCA37D114
8725,4,4918,PC8F8E598
8726,4,4137,PC4FA703F
8727,2,4637,PCE9C770E
8728,4,4008,PC5680D80
8729,2,4987,PCF4A9637
8730,2,4681,PCBEB4D23
8731,2,4294,PC867796D
8732,4,4990,PCFE28E92
8733,2,4386,PC948D5B2
8734,2,4704,PC47FBB07
8735,2,4565,PC388BB83
8736,2,4457,PCFBF2259
8737,2,4943,PC0A5DC1F
8738,4,4827,PC7D68CD9
8739,2,4685,PC5D33C18
8740,4,4688,PCCB4C86D
8741,2,4836,PCE78024A
8742,2,4688,PCCB4C86D
8743,2,4129,PCA6127FF
8744,4,4321,PC591BDF7
8745,2,4026,PC2CE9851
8746,4,4472,PC303DD56
8747,2,4999,PCE976BA1
8748,2,4067,PC1CCD955
8749,2,4268,PC6CC51DA
8750,4,4898,PC0AE9E1B
8751,4,4419,PC99BB7A3
8752,4,4576,PC394C979
8753,2,4415,PC5E202FC
8754,2,4400,PC3BD7D63
8755,2,4022,PCF135377
8756,2,4470,PCB4FF8FA
8757,4,4044,PC3546931
8758,2,4314,PC7E9E8F3
8759,2,4524,PCF8BB245
8760,2,4544,PC1893678
8761,2,4343,PC0F6325D
8762,2,4154,PC2C2EF9E
8763,2,4781,PC0D83A1E
8764,2,4703,PC395ADCB
8765,4,4131,PC4C9B108
8766,2,4945,PC95BD14B
8767,2,4229,PCD0DDD3D
8768,2,4422,PCF514246
8769,4,4541,PCC6A4CD8
8770,2,4961,PC92C5115
8771,2,4549,PC2F1A066
8772,2,4666,PCE8CBA37
8773,4,4102,PC8C9B099
8774,4,4250,PCC695DB0
8775,2,4278,PC4847214
8776,2,4457,PCFBF2259
8777,2,4847,PCD546332
8778,2,4086,PC23E470D
8779,4,4026,PC2CE9851
8780,2,4766,PCE36658B
8781,2,4600,PCB99E8F9
8782,4,4780,PC0A717C4
8783,2,4767,PC61F3A80
8784,4,4396,PCA00BC1C
8785,2,4410,PC6EFC03B
8786,2,4226,PCDC5C9E2
8787,4,4986,PC9787B8A
8788,4,4875,PC40FC710
8789,2,4537,PC10C700F
8790,2,4050,PC822E359
8791,2,4961,PC92C5115
8792,2,4001,PC58105BF
8793,4,4339,PCDE1D204
8794,4,4710,PCE17C964
8795,2,4527,PC59A0CB2
8796,4,4039,PC73BE1E2
8797,2,4561,PCCE9B069
8798,2,4692,PC1CDFCF6
8799,2,4076,PC47B8825
8800,2,4275,PC1DA31F7
8801,2,4132,PC8E2A7E0
8802,2,4839,PCA0290AD
8803,2,4879,PCC90A061
8804,2,4719,PCBD66B01
8805,4,4981,PC6B14C5D
8806,2,4979,PC6F36B7A
8807,4,4995,PCBE6ABE5
8808,2,4627,PCA965149
8809,2,4819,PC454F09B
8810,2,4707,PC98F856D
8811,2,4734,PCE4C5D8E
8812,2,4708,PC82D2552
8813,4,4205,PC85DD257
8814,2,4563,PCA214501
8815,4,4795,PC7EE2DCF
8816,2,4011,PC680DEC6
8817,2,4151,PC0AB2B55
8818,2,4230,PC19CE0DB
8819,2,4177,PC9194382
8820,2,4272,PC09BDC08
8821,2,4643,PC6713209
8822,2,4777,PCB1132AC
8823,2,4488,PC19D06B0
8824,4,4783,PC9889263
8825,4,4406,PC7A54E18
8826,2,4260,PC1A4796C
8827,2,4149,PC99F9ABD
8828,2,4922,PC785D63F
8829,2,4657,PCC591410
8830,4,4781,PC0D83A1E
8831,2,4677,PCA9D6EEE
8832,2,4156,PC6BCA05F
8833,4,4607,PC0885606
8834,2,4504,PC461DCD3
8835,2,4635,PC3C8B99E
8836,4,4688,PCCB4C86D
8837,2,4086,PC23E470D
8838,2,4205,PC85DD257
8839,2,4696,PC35509AB
8840,2,4884,PC3FB1BB6
8841,2,4034,PCFC754C7
8842,2,4131,PC4C9B108
8843,2,4125,PC8AAEF51
8844,2,4924,PCE3427C5
8845,2,4628,PC34C1DCB
8846,4,4299,PCAD3B9BC
8847,2,4168,PCBC064F8
8848,2,4639,PC879E7AB
8849,4,4276,PC4E15B39
8850,2,4411,PC3AA93E6
8851,2,4425,PC41B834E
8852,2,4594,PC59414DA
8853,4,4422,PCF514246
8854,2,4424,PC51E7EF8
8855,2,4678,PCD175301
8856,2,4251,PCB30E45F
8857,2,4129,PCA6127FF
8858,2,4844,PCC48E3A8
8859,2,4115,PCF5D4B0A
8860,2,4334,PCCB383F8
8861,2,4245,PC6594AD4
8862,2,4488,PC19D06B0
8863,2,4632,PCC1FFE5B
8864,2,4833,PC71A1452
8865,4,4783,PC9889263
8866,2,4036,PCE6CC50C
8867,2,4139,PC924C594
8868,2,4175,PC08EA270
8869,2,4996,PC6A4F55F
8870,2,4434,PCA491459
8871,2,4607,PC0885606
8872,2,4208,PC1E49F6B
8873,2,4695,PC4A5D62F
8874,4,4357,PC434FA62
8875,2,4483,PC7F7FFF0
8876,4,4756,PC8AEC6E8
8877,2,4313,PC6D0FC31
8878,2,4862,PC3BDDA71
8879,2,4497,PC76FDDEA
8880,4,4175,PC08EA270
8881,4,4997,PC8111910
8882,2,4674,PC795E7B9
8883,2,4287,PC421D5F3
8884,2,4109,PC7057B6A
8885,4,4853,PC214FB8E
8886,2,4440,PCBE1B45D
8887,4,4153,PC88C655C
8888,2,4722,PC035B71E
8889,4,4434,PCA491459
8890,2,4488,PC19D06B0
8891,2,4853,PC214FB8E
8892,2,4302,PCBA83119
8893,2,4737,PCED7EAFE
8894,2,4850,PC4061987
8895,2,4607,PC0885606
8896,2,4649,PCC3608EC
8897,2,4921,PCA70760B
8898,4,4407,PC7FEC2CE
8899,2,4673,PC66E7418
8900,2,4750,PCD987A9D
8901,2,4118,PCC1A733C
8902,2,4482,PCB6A16D7
8903,2,4425,PC41B834E
8904,2,4495,PC210A754
8905,2,4942,PCD51A740
8906,2,4285,PCB524A9F
8907,2,5003,PCAC9371E
8908,2,4773,PCE62BBA9
8909,2,4612,PC871C1FC
8910,2,4141,PC13CB69B
8911,2,4880,PC5A27CDE
8912,2,4661,PC1585DF2
8913,2,4391,PCCFD9AB6
8914,4,4813,PCACF7982
8915,2,4725,PCB905D54
8916,4,4854,PCB6F1968
8917,2,4590,PC912F5CB
8918,2,4661,PC1585DF2
8919,2,4488,PC19D06B0
8920,2,4127,PCA2D76A5
8921,2,4947,PCE4A44BE
8922,2,4412,PC821BC98
8923,2,4863,PCA8F9E50
8924,2,4757,PC126524C
8925,2,4737,PCED7EAFE
8926,4,4025,PC5ABB8E4
8927,2,4698,PC8BCEB19
8928,2,4122,PC8ED616E
8929,2,4320,PC40C93B0
8930,2,4167,PC8453073
8931,2,4619,PC2EFBBE0
8932,4,4206,PCAC34A40
8933,4,4386,PC948D5B2
8934,2,4447,PC6B030C6
8935,4,4001,PC58105BF
8936,2,4118,PCC1A733C
8937,4,4349,PC5AB6779
8938,2,4174,PC041D874
8939,2,4199,PC7CCC47B
8940,4,4235,PCFB11406
8941,4,4811,PCBF83C7A
8942,2,4742,PC05B8749
8943,2,4936,PC7157CF3
8944,4,4124,PC3338D42
8945,2,5003,PCAC9371E
8946,2,4622,PCF31BD97
8947,2,4442,PC05C2F86
8948,2,4378,PC074E6A8
8949,2,4497,PC76FDDEA
8950,4,4409,PC44E2F09
8951,2,4363,PC62E1338
8952,2,4571,PC2308E9E
8953,4,4360,PC084F676
8954,2,4587,PC576A3BA
8955,4,4827,PC7D68CD9
8956,2,4326,PC356AE8F
8957,4,4834,PCB228987
8958,2,5004,PC2111CF9
8959,2,4206,PCAC34A40
8960,4,4216,PC53B475D
8961,2,4641,PCAA9F518
8962,4,4062,PCDA37101
8963,2,4176,PC11E9595
8964,2,4887,PC81776BA
8965,4,4985,PCCA71D2C
8966,2,4859,PC685B3B1
8967,2,4976,PC5149039
8968,2,4626,PC93E7766
8969,2,4165,PC0D2B95C
8970,2,4060,PC481C9F9
8971,4,4426,PCC0E943C
8972,2,4042,PC5D4DE09
8973,2,4060,PC481C9F9
8974,2,4289,PCF621E92
8975,4,4483,PC7F7FFF0
8976,4,4132,PC8E2A7E0
8977,4,4693,PCB4CDDA5
8978,2,4227,PCD8346A6
8979,2,4725,PCB905D54
8980,4,4017,PCC090C3A
8981,2,5007,PC869BDE8
8982,2,4387,PCE2B9376
8983,2,4183,PCF5E7754
8984,2,4128,PCC0E7E2A
8985,4,4764,PCF6B0D12
8986,2,4419,PC99BB7A3
8987,2,4779,PCC8FE9C6
8988,4,4795,PC7EE2DCF
8989,2,4939,PCF263A5E
8990,2,4318,PCAD89FE3
8991,4,4410,PC6EFC03B
8992,2,4190,PCDFC1E11
8993,2,4372,PC1E0F3B6
8994,4,4465,PCA227C6B
8995,2,4993,PC0F0AB4E
8996,4,4242,PCECC4DE2
8997,2,4425,PC41B834E
8998,4,4868,PC647292C
8999,2,4641,PCAA9F518
9000,2,4630,PCA26D872
9001,4,4855,PC03C5C15
9002,2,4656,PC63844BC
9003,2,4267,PCE51C5C7
9004,2,4869,PCF775FA6
9005,2,4553,PC1D57D7F
9006,2,4448,PC19F3DBB
9007,2,4282,PCCE002E5
9008,2,4752,PC99A4177
9009,2,4713,PCD4A1214
9010,4,4573,PC4D8469D
9011,2,4909,PCDED6F20
9012,2,4821,PC67D349A
9013,2,4108,PC7C55512
9014,4,4669,PC36675CE
9015,2,4736,PC6A65941
9016,2,4417,PC208F9BB
9017,2,4312,PC8D40B22
9018,2,4666,PCE8CBA37
9019,4,5009,PC70886EC
9020,2,4604,PC0553E32
9021,2,4798,PC17F8052
9022,4,4139,PC924C594
9023,2,4605,PCEB27C63
9024,2,4071,PCDBBCB68
9025,2,4925,PCE5E04A2
9026,2,4610,PCA4D3E9B
9027,2,4157,PC7305E43
9028,2,4537,PC10C700F
9029,4,4911,PCBEF8EE1
9030,2,4092,PC40C2E00
9031,2,4957,PC8DFFE65
9032,4,4803,PC2BBEEDC
9033,2,4122,PC8ED616E
9034,2,4272,PC09BDC08
9035,2,4395,PC6F25DF0
9036,2,4041,PCB566359
9037,2,4753,PC6AA246E
9038,4,4497,PC76FDDEA
9039,2,4121,PCEC57A8E
9040,4,4722,PC035B71E
9041,4,4602,PC0D3474E
9042,2,4913,PC685427C
9043,2,4316,PC6D531E1
9044,2,4204,PC5881E06
9045,2,4453,PC5EC8DF5
9046,4,4686,PCD6E5E77
9047,2,4981,PC6B14C5D
9048,2,4230,PC19CE0DB
9049,2,4594,PC59414DA
9050,2,4856,PC7C042B7
9051,2,4434,PCA491459
9052,2,4441,PC472C08E
9053,2,4623,PCAA67227
9054,4,4208,PC1E49F6B
9055,2,4172,PC1A43FB7
9056,2,4696,PC35509AB
9057,2,4517,PC9AF321D
9058,2,4143,PC5F47DCF
9059,4,4308,PC94E7A96
9060,2,4231,PC016D687
9061,2,4255,PCB7E7138
9062,2,4115,PCF5D4B0A
9063,4,4172,PC1A43FB7
9064,2,4870,PC65485BB
9065,2,4878,PC08F56A1
9066,4,4187,PCF8D98DC
9067,2,4539,PC684859B
9068,4,4586,PC4A40D50
9069,4,4455,PC15C75C0
9070,2,4992,PCFF0FEB0
9071,2,4920,PC42A3AB0
9072,4,4316,PC6D531E1
9073,4,4498,PCA770E5A
9074,2,4951,PCE9CE23F
9075,2,4035,PC1B1D964
9076,2,4777,PCB1132AC
9077,2,4833,PC71A1452
9078,2,4709,PCC8C7059
9079,4,4266,PC39B17A9
9080,2,4080,PCBE7E15B
9081,2,4121,PCEC57A8E
9082,4,4177,PC9194382
9083,2,4454,PC94C0945
9084,2,4539,PC684859B
9085,2,4953,PC1E2B07E
9086,2,4634,PCC72D8B8
9087,4,4396,PCA00BC1C
9088,2,4945,PC95BD14B
9089,2,4286,PC12BE494
9090,2,4087,PC2C1DA2A
9091,2,4901,PCE32D2F9
9092,2,4074,PCCAFD014
9093,2,4773,PCE62BBA9
9094,2,4744,PC78EF0B5
9095,2,4097,PCB1B5BEC
9096,2,4192,PC74F6341
9097,2,4707,PC98F856D
9098,2,4880,PC5A27CDE
9099,4,4935,PC327D635
9100,2,4149,PC99F9ABD
9101,4,4549,PC2F1A066
9102,2,4350,PCEDD7E85
9103,2,4454,PC94C0945
9104,2,4600,PCB99E8F9
9105,4,4191,PCCC28F87
9106,4,4139,PC924C594
9107,2,4382,PCB7341F4
9108,4,4311,PC7F02ED3
9109,2,4424,PC51E7EF8
9110,2,4134,PC767BBB2
9111,2,4961,PC92C5115
9112,2,4635,PC3C8B99E
9113,4,4097,PCB1B5BEC
9114,2,4246,PC95F5F6B
9115,2,4245,PC6594AD4
9116,2,4376,PCA283923
9117,4,4553,PC1D57D7F
9118,4,4252,PCA32686D
9119,2,4686,PCD6E5E77
9120,2,4442,PC05C2F86
9121,2,4679,PC88494D0
9122,2,4788,PC00AE965
9123,2,4501,PC5D41947
9124,4,4311,PC7F02ED3
9125,4,4139,PC924C594
9126,4,4631,PCFFF6463
9127,2,4212,PC422A6D1
9128,2,4191,PCCC28F87
9129,2,4500,PC548BDC0
9130,4,4831,PC0EC3E54
9131,2,4427,PCD70DDDF
9132,2,4434,PCA491459
9133,2,4043,PC134F258
9134,2,4171,PC36C9AE8
9135,2,4389,PC7688C61
9136,4,4427,PCD70DDDF
9137,2,4158,PCAA68777
9138,2,4582,PC98750ED
9139,2,4942,PCD51A740
9140,2,4918,PC8F8E598
9141,2,4305,PCF4DA5CE
9142,4,4294,PC867796D
9143,2,4069,PCC48608C
9144,2,4666,PCE8CBA37
9145,2,4773,PCE62BBA9
9146,2,4924,PCE3427C5
9147,2,4426,PCC0E943C
9148,2,4916,PC62AF885
9149,2,4288,PC12AA919
9150,2,4362,PC670999C
9151,2,4644,PC411FDC0
9152,2,4335,PC76935F9
9153,2,4769,PC10C50DC
9154,2,4598,PC5526A36
9155,2,4866,PC3137434
9156,4,4414,PC40BD0F3
9157,4,4688,PCCB4C86D
9158,2,4763,PCC62D342
9159,2,4060,PC481C9F9
9160,4,4265,PC5B2AFFA
9161,4,4046,PCAC345FD
9162,2,4091,PC2E099B4
9163,2,4126,PC74CE451
9164,2,4618,PC8F4AF85
9165,2,4144,PCAC7E4C1
9166,2,4247,PCEE69498
9167,2,4134,PC767BBB2
9168,2,4767,PC61F3A80
9169,2,4221,PC90AAFDA
9170,2,4529,PC3FAA264
9171,2,4002,PCED7D2DE
9172,2,4763,PCC62D342
9173,2,4727,PC52E71B8
9174,4,4945,PC95BD14B
9175,2,4591,PCC9875AC
9176,2,4626,PC93E7766
9177,4,4426,PCC0E943C
9178,2,4741,PC85A4D4B
9179,2,4645,PC14FBE4A
9180,2,4164,PC578D797
9181,2,4421,PCED2DB6F
9182,2,4466,PC6E93A05
9183,2,4330,PCBD023A3
9184,2,4059,PC06E8A1C
9185,2,4982,PC384779E
9186,2,4131,PC4C9B108
9187,2,4984,PCBABF130
9188,2,4884,PC3FB1BB6
9189,2,4856,PC7C042B7
9190,4,4687,PC52E7369
9191,2,4373,PC8806694
9192,2,4564,PC29D136F
9193,2,4509,PCA2E8463
9194,2,4341,PC1E10EC3
9195,2,4519,PC92A6471
9196,4,4120,PC6700C62
9197,4,4050,PC822E359
9198,2,4799,PCC3A370A
9199,2,4229,PCD0DDD3D
9200,2,4122,PC8ED616E
9201,4,4961,PC92C5115
9202,4,4539,PC684859B
9203,2,4659,PC5549650
9204,2,4607,PC0885606
9205,2,4397,PCB070250
9206,2,4705,PC174C464
9207,2,4719,PCBD66B01
9208,2,4101,PCCC8F243
9209,4,4420,PCFDB2950
9210,4,4053,PC5F1CD83
9211,2,4302,PCBA83119
9212,2,4724,PC3DE08BF
9213,2,4467,PCF5E0389
9214,2,4519,PC92A6471
9215,4,4484,PCEF56843
9216,2,4652,PC74A3585
9217,2,4575,PC84D9FC1
9218,2,5006,PC7A260F1
9219,2,4423,PCF9F4940
9220,2,4726,PCF6540C0
9221,2,4795,PC7EE2DCF
9222,2,4721,PCE937423
9223,4,4836,PCE78024A
9224,2,4613,PCEBBFFB5
9225,2,4336,PCD30AB50
9226,2,4047,PC6D105CF
9227,4,4881,PCDE20E6F
9228,2,4961,PC92C5115
9229,4,4235,PCFB11406
9230,2,4732,PCD83DE25
9231,2,4158,PCAA68777
9232,2,4156,PC6BCA05F
9233,4,4436,PC0CF9451
9234,4,4624,PCDF73A3C
9235,2,4293,PC2A27502
9236,4,4523,PC0005AC7
9237,2,4572,PCC9756B2
9238,2,4625,PC186BCA8
9239,2,4585,PCF3AE602
9240,2,4063,PC7667A3E
9241,4,4504,PC461DCD3
9242,2,4379,PC87C8BC4
9243,2,4802,PCBDD55F1
9244,2,4339,PCDE1D204
9245,2,4207,PC76EDF79
9246,4,4929,PC9E503B6
9247,2,4504,PC461DCD3
9248,2,4303,PC2E2E0C0
9249,4,4753,PC6AA246E
9250,2,4802,PCBDD55F1
9251,2,4060,PC481C9F9
9252,4,4287,PC421D5F3
9253,2,4685,PC5D33C18
9254,2,4819,PC454F09B
9255,2,4291,PCD411AEF
9256,2,4747,PC5E524A1
9257,4,4507,PC11DCA73
9258,2,4471,PC7E4F42A
9259,2,4886,PC4D892D7
9260,2,4707,PC98F856D
9261,2,4941,PCA6403C1
9262,2,4971,PC0BD172F
9263,4,4832,PC34ECAB5
9264,2,4660,PCB86D2E1
9265,2,4661,PC1585DF2
9266,2,4779,PCC8FE9C6
9267,4,4051,PC3B970F2
9268,2,4290,PC84E8CEF
9269,2,4948,PCBA2D075
9270,2,4723,PC20BD6E6
9271,2,4069,PCC48608C
9272,4,4977,PCB077F18
9273,4,4073,PCA3797CA
9274,2,4688,PCCB4C86D
9275,4,4899,PC4967767
9276,2,4774,PCEBE834B
9277,4,4514,PC374C341
9278,2,4355,PC0EF761B
9279,2,4889,PC3547FAD
9280,4,4896,PCA322CBE
9281,2,4935,PC327D635
9282,2,4105,PC43919D1
9283,2,4501,PC5D41947
9284,2,4623,PCAA67227
9285,2,4374,PCC321538
9286,2,4218,PC8DF4919
9287,2,4728,PC07BF95F
9288,2,4338,PC6203962
9289,2,4561,PCCE9B069
9290,4,4523,PC0005AC7
9291,4,4438,PC665A28E
9292,2,4706,PCD8D5094
9293,2,4736,PC6A65941
9294,4,4180,PC250A90D
9295,2,4160,PC6DC0ACF
9296,2,4021,PC851E565
9297,2,4311,PC7F02ED3
9298,2,4874,PC9F481D4
9299,2,4135,PCC943ECD
9300,2,4547,PC0D2E3AD
9301,4,4401,PC0606D6A
9302,2,4940,PC8AB18BE
9303,2,4141,PC13CB69B
9304,4,4735,PC2294422
9305,2,4155,PC9042B3F
9306,2,4193,PC0282AE7
9307,2,4486,PC3AF69A3
9308,2,4387,PCE2B9376
9309,4,4805,PC1A161AA
9310,4,4007,PCDF9F773
9311,2,4478,PCB02917E
9312,2,4142,PC7ACFF7C
9313,2,4705,PC174C464
9314,2,4541,PCC6A4CD8
9315,2,4983,PCC3E4ADA
9316,2,4736,PC6A65941
9317,2,4067,PC1CCD955
9318,2,4376,PCA283923
9319,2,4697,PCFDB2BA6
9320,2,4919,PC7A3A5CF
9321,2,4574,PCC1F6F13
9322,2,4715,PCFA0E4C0
9323,2,4759,PC4A6C6D9
9324,4,4931,PC3D30AD0
9325,2,4760,PC161AC8D
9326,2,4526,PCCB07C68
9327,4,4270,PC8F72158
9328,2,4215,PC4C76F48
9329,2,4072,PC69F3F14
9330,2,4550,PC21A1833
9331,2,4629,PCC5E1C04
9332,2,4749,PC65C93B7
9333,4,4787,PC1BDA119
9334,2,4630,PCA26D872
9335,2,4103,PC2B868A9
9336,2,4191,PCCC28F87
9337,2,4263,PCD6DBA1D
9338,2,4153,PC88C655C
9339,2,4278,PC4847214
9340,2,4165,PC0D2B95C
9341,2,4914,PC2F353E1
9342,2,4807,PCAFC45DA
9343,2,4045,PCE952492
9344,2,4838,PCEECD973
9345,2,4507,PC11DCA73
9346,2,4461,PCACD9839
9347,2,4000,PC69C7DF3
9348,4,4173,PC0EB640E
9349,2,4706,PCD8D5094
9350,2,4148,PCDFBBEBB
9351,2,4016,PCCD7399B
9352,2,4494,PC1592ACA
9353,2,4525,PCF64B519
9354,2,4795,PC7EE2DCF
9355,4,4385,PC148C815
9356,4,4797,PCE2D63A7
9357,2,4323,PC1D9ADA9
9358,2,4343,PC0F6325D
9359,2,4282,PCCE002E5
9360,4,4008,PC5680D80
9361,4,4109,PC7057B6A
9362,4,4916,PC62AF885
9363,4,4042,PC5D4DE09
9364,2,4264,PC9DFEBB0
9365,2,4793,PCD8E3CCB
9366,2,4179,PC5738A82
9367,2,4391,PCCFD9AB6
9368,2,4663,PCA7178EC
9369,2,4071,PCDBBCB68
9370,2,5002,PC585BD38
9371,2,4320,PC40C93B0
9372,2,4109,PC7057B6A
9373,4,4336,PCD30AB50
9374,2,4925,PCE5E04A2
9375,4,4381,PC9DD9DCD
9376,2,4115,PCF5D4B0A
9377,4,4389,PC7688C61
9378,2,5003,PCAC9371E
9379,2,4156,PC6BCA05F
9380,2,4978,PCF0B5E85
9381,2,4851,PC0954183
9382,2,4747,PC5E524A1
9383,2,4916,PC62AF885
9384,4,4531,PC857F4A0
9385,2,4488,PC19D06B0
9386,4,4741,PC85A4D4B
9387,2,4349,PC5AB6779
9388,2,4190,PCDFC1E11
9389,4,4962,PCF858E11
9390,4,4138,PC79E328A
9391,2,4388,PC803F0F2
9392,2,4442,PC05C2F86
9393,4,4114,PC4CD2B81
9394,2,4579,PC926F0A9
9395,4,4404,PCE03E8B1
9396,2,4202,PC65AA714
9397,2,4597,PCBDB8BB6
9398,2,4029,PCE319335
9399,2,4447,PC6B030C6
9400,2,4506,PCB24B68E
9401,4,4504,PC461DCD3
9402,4,4988,PC46BE0B2
9403,2,4051,PC3B970F2
9404,2,4152,PCF6F4CA1
9405,4,5010,PC028872C
9406,2,4318,PCAD89FE3
9407,2,4040,PCB335328
9408,2,4207,PC76EDF79
9409,2,4935,PC327D635
9410,2,4380,PC905B5D4
9411,2,5005,PC408264D
9412,2,4407,PC7FEC2CE
9413,2,4339,PCDE1D204
9414,4,4391,PCCFD9AB6
9415,2,4016,PCCD7399B
9416,2,4034,PCFC754C7
9417,2,4668,PCBB055C6
9418,2,4023,PC77793DF
9419,4,4275,PC1DA31F7
9420,4,4156,PC6BCA05F
9421,4,4243,PCC4F7DCE
9422,2,4374,PCC321538
9423,4,4668,PCBB055C6
9424,2,4258,PCAC64E67
9425,2,4494,PC1592ACA
9426,4,4716,PCFCB0018
9427,2,4732,PCD83DE25
9428,2,4622,PCF31BD97
9429,2,4134,PC767BBB2
9430,4,4217,PC6E8D0F9
9431,2,4307,PC87D90FE
9432,2,4431,PC3A23C14
9433,2,4709,PCC8C7059
9434,4,4055,PCA06B2F1
9435,2,4248,PC45EBEBC
9436,2,4532,PC8DD921E
9437,2,4971,PC0BD172F
9438,2,4399,PCCA288FE
9439,4,4333,PCCCAD2AC
9440,2,4373,PC8806694
9441,2,4797,PCE2D63A7
9442,2,4386,PC948D5B2
9443,2,4393,PC93CE517
9444,4,4102,PC8C9B099
9445,4,4839,PCA0290AD
9446,4,4827,PC7D68CD9
9447,2,4278,PC4847214
9448,2,4491,PCA52F720
9449,2,4506,PCB24B68E
9450,2,4370,PC70B7987
9451,2,4398,PCE60D320
9452,2,4057,PC4B0DCD2
9453,4,4225,PCC1ED0C5
9454,2,4157,PC7305E43
9455,2,4232,PC4156AD5
9456,2,5008,PC48D61BB
9457,2,4898,PC0AE9E1B
9458,4,4920,PC42A3AB0
9459,2,4201,PC0E22DEA
9460,2,4326,PC356AE8F
9461,2,4265,PC5B2AFFA
9462,4,4990,PCFE28E92
9463,2,4482,PCB6A16D7
9464,2,4990,PCFE28E92
9465,2,4732,PCD83DE25
9466,2,4372,PC1E0F3B6
9467,2,4072,PC69F3F14
9468,2,4299,PCAD3B9BC
9469,2,4003,PC83F544D
9470,2,4690,PC45CC19A
9471,2,4252,PCA32686D
9472,2,4804,PC68484C6
9473,2,4601,PCC932802
9474,2,4942,PCD51A740
9475,2,4816,PCB500A9F
9476,2,4880,PC5A27CDE
9477,2,4611,PC2EBEAB9
9478,2,4740,PC04EDDB4
9479,4,4343,PC0F6325D
9480,2,4280,PC03A5F23
9481,4,4934,PC3ED26A2
9482,2,4197,PCE32ED40
9483,4,4369,PCD5CBB82
9484,2,4662,PCB2463CF
9485,2,4460,PCDF04952
9486,2,4244,PC9F3C86B
9487,2,4411,PC3AA93E6
9488,2,4458,PCECEBBFA
9489,4,4710,PCE17C964
9490,2,4699,PC2C1B987
9491,2,4275,PC1DA31F7
9492,4,4019,PC63FF017
9493,2,4103,PC2B868A9
9494,2,4524,PCF8BB245
9495,4,4229,PCD0DDD3D
9496,2,4993,PC0F0AB4E
9497,2,4255,PCB7E7138
9498,4,4949,PC86E9EB7
9499,4,4618,PC8F4AF85
9500,2,4058,PC3415EA4
9501,2,4891,PC57036DA
9502,2,4671,PCCAAFB48
9503,2,4636,PCDECFC74
9504,2,4666,PCE8CBA37
9505,2,4724,PC3DE08BF
9506,2,4827,PC7D68CD9
9507,4,4509,PCA2E8463
9508,2,4738,PC06E9A80
9509,2,4475,PCCC0D001
9510,2,4748,PCF2ECD29
9511,4,4604,PC0553E32
9512,4,4956,PCB7040B7
9513,4,4908,PC3D16FC5
9514,2,4794,PC4E1366E
9515,2,4725,PCB905D54
9516,2,4132,PC8E2A7E0
9517,4,4051,PC3B970F2
9518,4,4047,PC6D105CF
9519,2,4295,PCD483999
9520,4,4592,PC627AA14
9521,2,4582,PC98750ED
9522,2,4214,PC538125F
9523,2,4591,PCC9875AC
9524,2,4642,PC17D596F
9525,4,4513,PC52F533C
9526,2,4286,PC12BE494
9527,2,4947,PCE4A44BE
9528,2,4569,PC20129F9
9529,2,4597,PCBDB8BB6
9530,2,4878,PC08F56A1
9531,2,4310,PCC08F8BB
9532,2,4250,PCC695DB0
9533,4,4924,PCE3427C5
9534,2,4373,PC8806694
9535,2,4287,PC421D5F3
9536,2,4169,PC2890582
9537,2,4194,PC96AD1EB
9538,2,4765,PC795A0A3
9539,2,4344,PC417B8DF
9540,2,4616,PCE6675F9
9541,2,4162,PC51A39A7
9542,2,4952,PC64CF233
9543,2,4746,PC0514825
9544,4,4670,PC2BE6D87
9545,4,4768,PC7BEFC3B
9546,2,4151,PC0AB2B55
9547,4,4345,PCAC01231
9548,2,4914,PC2F353E1
9549,2,4949,PC86E9EB7
9550,2,4185,PC7F5C566
9551,2,4018,PCCB2657A
9552,2,4423,PCF9F4940
9553,2,4286,PC12BE494
9554,4,4720,PCDD23528
9555,2,4718,PC81E83B9
9556,2,4288,PC12AA919
9557,2,4031,PC0214185
9558,2,4508,PC385C6E7
9559,4,4733,PC797AEBF
9560,2,4836,PCE78024A
9561,4,4851,PC0954183
9562,2,4618,PC8F4AF85
9563,4,4817,PCFF02057
9564,2,4603,PC485BE5B
9565,4,4885,PC5083F35
9566,2,4306,PC5D6563A
9567,2,4776,PC6906524
9568,2,4941,PCA6403C1
9569,2,4674,PC795E7B9
9570,4,4540,PC5CAF0A7
9571,2,4874,PC9F481D4
9572,2,4441,PC472C08E
9573,4,4193,PC0282AE7
9574,2,4011,PC680DEC6
9575,2,4308,PC94E7A96
9576,4,4033,PC783B5FC
9577,2,4931,PC3D30AD0
9578,4,4664,PC52D063A
9579,2,4503,PC69DE15C
9580,4,4319,PCAD79413
9581,4,4770,PC9082A17
9582,4,4203,PC5295A46
9583,2,4355,PC0EF761B
